timestamp_ns,timestamp_sec,relative_to_start_sec,px,py,pz,qx,qy,qz,qw,frame_id,child_frame_id,valid
7500000000,7.500000000,-28.263,3.0269682611105964e-05,6.666350600426085e-06,2.3387991632262128e-07,-2.272134196346017e-07,9.683734703002911e-08,2.978746316273281e-08,0.9999999999999691,odom,base_link,True
7600000000,7.600000000,-28.163,7.051785360090435e-07,1.1264642125752289e-06,-3.212227284166147e-07,1.8937669210572465e-09,-4.845013279464176e-08,-2.981750668595846e-08,0.9999999999999984,odom,base_link,True
7700000000,7.700000000,-28.063,1.419844920746982e-06,1.2564811413540156e-06,-1.0147810769467469e-07,-1.3005488241901715e-08,-4.658867425177954e-08,-7.466074869455489e-09,0.9999999999999989,odom,base_link,True
7800000000,7.800000000,-27.963,1.3101731383358128e-05,4.567865744320443e-06,-1.353215907329286e-06,3.542540838452615e-08,1.6740379749080563e-08,-5.962097304745825e-08,0.9999999999999976,odom,base_link,True
7900000000,7.900000000,-27.863,1.4185852705850266e-06,1.40468500831048e-06,1.0333087629987858e-07,-1.1138599376181444e-08,-1.306281927071495e-08,1.4883980270496974e-08,0.9999999999999998,odom,base_link,True
8000000000,8.000000000,-27.763,7.378426744253375e-06,5.9714830058510415e-06,-2.543445134506328e-07,-7.260366885475342e-08,-3.169012785519938e-08,-5.962260729575035e-08,0.9999999999999951,odom,base_link,True
8100000000,8.100000000,-27.663,1.1789184100052807e-06,4.576377250486985e-07,8.08834101917455e-08,3.766963629914244e-09,-3.7513059325533504e-09,-7.469342477861574e-09,1.0,odom,base_link,True
8200000000,8.200000000,-27.563,8.569271813030355e-06,8.831681043375283e-06,-1.409279320796486e-06,-6.887358949825225e-08,-9.129627898118919e-08,-6.707553978912925e-08,0.9999999999999913,odom,base_link,True
8300000000,8.300000000,-27.463,1.1776614883274306e-06,9.74621798377484e-07,-1.606508703844156e-08,-1.815767092239184e-09,-2.237906926438881e-08,-2.189044605305223e-11,0.9999999999999998,odom,base_link,True
8400000000,8.400000000,-27.363,1.653868366702227e-06,1.0040039342129603e-06,-2.9178167437748925e-07,-3.6758169841277636e-09,-7.080844000029147e-08,5.213060916275916e-08,0.9999999999999962,odom,base_link,True
8500000000,8.500000000,-27.263,3.3221649573533796e-06,8.918230491872237e-07,5.4624706535832956e-08,-7.3984978143926095e-09,-1.679234529206041e-08,2.2326720028331686e-08,0.9999999999999996,odom,base_link,True
8600000000,8.600000000,-27.163,6.659375685558189e-06,4.158462616032921e-06,-9.698716212369618e-07,-3.9060800816059114e-08,-1.6580433737089778e-07,-7.453275685520438e-08,0.9999999999999829,odom,base_link,True
8700000000,8.700000000,-27.063,6.982600098126568e-07,6.599732387257973e-07,-4.5581901986224693e-07,-5.530520041929774e-09,-2.796900844259652e-08,-7.479499686269261e-09,0.9999999999999996,odom,base_link,True
8800000000,8.800000000,-26.963,1.1744468793040141e-06,8.159929620887851e-07,-1.3548000765695178e-07,3.7853622458783296e-09,-3.7282607223687565e-08,1.4870295217406228e-08,0.9999999999999993,odom,base_link,True
8900000000,8.900000000,-26.863,1.650631475058617e-06,1.7431450487492839e-06,-1.0943931982865251e-07,-1.111314507085125e-08,-3.3557697065589276e-08,-2.2384529785313114e-08,0.9999999999999991,odom,base_link,True
9000000000,9.000000000,-26.763,6.179914635140449e-06,4.98740791954333e-06,-9.73739361143089e-07,-9.247804300116446e-09,-1.1551425416200715e-07,-3.728782616008148e-08,0.9999999999999927,odom,base_link,True
9100000000,9.100000000,-26.663,9.340337783214636e-07,1.2802747733076103e-06,-1.840087406890234e-07,-7.382446653991787e-09,-2.238218144157143e-08,-2.983940561307461e-08,0.9999999999999993,odom,base_link,True
9200000000,9.200000000,-26.563,1.17178103664628e-06,1.1605972076722537e-06,-3.130178072296985e-08,-3.654459623803062e-09,-2.0519697940812866e-08,2.2312470093766014e-08,0.9999999999999996,odom,base_link,True
9300000000,9.300000000,-26.463,5.224215783528052e-06,4.505425295064924e-06,-2.7720091111405054e-07,-3.159142636377502e-08,-6.336065894174665e-08,-7.492118925256345e-09,0.9999999999999976,odom,base_link,True
9400000000,9.400000000,-26.363,1.1704132703016512e-06,8.429765330220107e-07,1.7067122826119885e-08,-3.6490401811306575e-09,-2.424524225830282e-08,1.4857349128760685e-08,0.9999999999999998,odom,base_link,True
9500000000,9.500000000,-26.263,6.414933523046784e-06,5.473020792123862e-06,-2.7353556220077735e-07,-5.20749381394123e-08,-4.1009087681231705e-08,-7.455214046103683e-08,0.9999999999999951,odom,base_link,True
9600000000,9.600000000,-26.163,9.752042387844995e-06,3.8333437260007486e-06,-5.641326765726262e-07,-4.2758760088190525e-08,-6.708603450533676e-08,-3.730180964112137e-08,0.9999999999999962,odom,base_link,True
9700000000,9.700000000,-26.063,-2.38696884480305e-08,1.8200989870820194e-07,-3.816155924596387e-07,1.947668692992007e-09,-6.336065894174667e-08,1.4849664609073413e-08,0.999999999999998,odom,base_link,True
9800000000,9.800000000,-25.963,1.4058941815164872e-06,1.1425859156588558e-06,5.794677804260573e-08,1.950600569955439e-09,-4.100882833313331e-08,7.396511847446157e-09,0.9999999999999991,odom,base_link,True
9900000000,9.900000000,-25.863,1.4041288523003459e-05,2.6023258214991074e-06,4.674603815146838e-08,9.322287297663747e-08,-1.7698158671919018e-07,-7.507107824267072e-09,0.99999999999998,odom,base_link,True
10000000000,10.000000000,-25.763,9.274735930375755e-07,1.1451547834440134e-06,-5.013083637095406e-08,7.543896174411197e-09,-3.169499507293947e-08,-1.496015045177045e-08,0.9999999999999993,odom,base_link,True
10100000000,10.100000000,-25.663,9.266796610063466e-07,8.651771281620313e-07,-5.387126122968766e-08,-5.491934462753533e-09,-2.4244100060855083e-08,-6.147651832044686e-11,0.9999999999999998,odom,base_link,True
10200000000,10.200000000,-25.563,3.5484849831846077e-06,3.1072133879206376e-06,-6.42480756596342e-07,-7.351931952115318e-09,-1.1365066399093776e-07,-6.400577290399626e-11,0.9999999999999936,odom,base_link,True
10300000000,10.300000000,-25.463,4.4824219003203325e-07,1.1545703273441177e-06,-4.674037938912079e-07,-5.486608056770579e-09,-5.40456213116157e-08,4.46369128326295e-08,0.9999999999999976,odom,base_link,True
10400000000,10.400000000,-25.363,-2.678144142009842e-07,1.6568938008276746e-06,-1.6939173974606092e-07,-3.6213145815366893e-09,-4.845727730184983e-08,-2.242085628267884e-08,0.9999999999999987,odom,base_link,True
10500000000,10.500000000,-25.263,8.314435035572387e-06,4.781805273523787e-06,-5.829102747156867e-07,-7.253642309024114e-08,-5.7770073169649305e-08,-7.19066750587413e-11,0.9999999999999958,odom,base_link,True
10600000000,10.600000000,-25.163,1.26050399558153e-05,6.323369234451093e-06,-8.921060157263128e-07,-1.1537422039964328e-07,-7.453330397311147e-08,-2.987741254401015e-08,0.9999999999999902,odom,base_link,True
10700000000,10.700000000,-25.063,7.358846687566256e-06,2.511647835490294e-06,-3.444796448093257e-07,-4.645324835905725e-08,-6.521945294934974e-08,7.3722543625365e-09,0.9999999999999969,odom,base_link,True
10800000000,10.800000000,-24.963,1.8742348402156495e-06,9.052967016032198e-07,-2.476138547535811e-07,-1.105987834648658e-08,-2.9828580494495314e-08,7.369028054426959e-09,0.9999999999999996,odom,base_link,True
10900000000,10.900000000,-24.863,2.588506731626694e-06,2.8193448997626547e-06,-9.032556249621848e-07,-3.60623175765792e-09,-1.3227335671217472e-07,-2.243658414613472e-08,0.9999999999999911,odom,base_link,True
11000000000,11.000000000,-24.763,1.872264192570583e-06,1.019276282931969e-06,-1.1348436146363383e-07,1.3160642353682291e-08,-4.6590976410243404e-08,-8.812848367734095e-11,0.9999999999999989,odom,base_link,True
11100000000,11.100000000,-24.663,1.1560209713934455e-06,1.435754256817745e-06,-2.2895864049132797e-07,-1.7374697236505155e-09,-6.894197923656958e-08,1.480975697631944e-08,0.9999999999999976,odom,base_link,True
11200000000,11.200000000,-24.563,4.254468876752071e-06,2.6233578864776064e-06,-3.9286129549509496e-07,-2.2223517248676117e-08,-6.521595707908971e-08,-6.71499691407004e-08,0.9999999999999956,odom,base_link,True
11300000000,11.300000000,-24.463,6.399216090358095e-06,2.8721678972942755e-06,-7.541975151070801e-07,4.110945184265798e-08,5.565439664678701e-09,1.480289490984886e-08,0.9999999999999991,odom,base_link,True
11400000000,11.400000000,-24.363,1.1529846233315766e-06,7.144374194467673e-07,-1.693093736321316e-07,-2.035476853734507e-08,-2.2373363606220654e-08,-1.5002935782604248e-08,0.9999999999999996,odom,base_link,True
11500000000,11.500000000,-24.263,2.3324813810177147e-05,9.684101314633153e-06,-4.971176394974464e-07,-1.6377515521525874e-07,-1.136421161618249e-07,5.2048186205410086e-08,0.9999999999999789,odom,base_link,True
11700000000,11.700000000,-24.063,1.3880980986868963e-06,1.341501047136262e-06,-3.513960677992145e-08,-3.5810998610941153e-09,-2.0508199582991428e-08,2.223763928554944e-08,0.9999999999999996,odom,base_link,True
11800000000,11.800000000,-23.963,1.3869974964109133e-06,1.1190118129889015e-06,-5.374447198391863e-08,-2.0341609285878757e-08,-3.9133809082159046e-08,5.2035858288945634e-08,0.9999999999999978,odom,base_link,True
11900000000,11.900000000,-23.863,4.962168077327078e-06,3.7873355722695123e-06,-6.199655899763457e-07,-1.847565300749914e-08,-7.079786712438339e-08,-3.737524423286219e-08,0.9999999999999967,odom,base_link,True
12000000000,12.000000000,-23.763,5.676290129486006e-06,2.156651135010179e-06,-3.070155969453481e-07,-1.288436823898564e-08,-9.329681915914987e-09,-2.2478314321006103e-08,0.9999999999999998,odom,base_link,True
12100000000,12.100000000,-23.663,1.1452016224211548e-06,1.2039673720209976e-06,-2.548350721554016e-07,2.0201205153114155e-09,-5.7757521432222255e-08,7.319774120162481e-09,0.9999999999999984,odom,base_link,True
12200000000,12.200000000,-23.563,-4.802677722182125e-08,2.2893152618053136e-07,-1.5050112267545046e-07,-3.56448004446008e-09,-3.726750463783898e-08,2.2216706696553936e-08,0.9999999999999991,odom,base_link,True
12300000000,12.300000000,-23.463,4.957621513312915e-06,5.758245606557466e-06,-3.2928898008321994e-07,-6.13029982332588e-08,-1.4914828483369922e-08,-8.209583768348195e-08,0.9999999999999947,odom,base_link,True
12400000000,12.400000000,-23.363,7.817454388714395e-06,4.980569428880699e-06,-1.6144740584422834e-06,5.755861565148703e-09,-5.03038322108293e-08,-8.955144181754755e-08,0.9999999999999947,odom,base_link,True
12600000000,12.600000000,-23.163,6.625159585382789e-07,4.859625732933637e-07,6.571451649506344e-08,1.8801689094516395e-08,-2.2361671625503722e-08,1.4746625254247185e-08,0.9999999999999996,odom,base_link,True
12700000000,12.700000000,-23.063,1.1381639524188358e-06,1.0959571454804973e-06,-2.862842336526228e-07,-1.937888427505638e-08,-4.5643488988389376e-08,-1.5060741986871997e-08,0.9999999999999987,odom,base_link,True
12800000000,12.800000000,-22.963,7.335845111811068e-06,1.9778881323873065e-06,-8.990493824967416e-07,1.1358375573422495e-08,-1.0804071592929112e-07,-1.5065808156577897e-08,0.999999999999994,odom,base_link,True
12900000000,12.900000000,-22.863,1.6125941328937188e-06,5.948420493950834e-07,-1.3345680827114847e-07,1.0430674990402609e-08,-4.191543467868536e-08,-2.99720142038495e-08,0.9999999999999987,odom,base_link,True
13000000000,13.000000000,-22.763,1.8087712305714376e-07,1.7263688505408936e-06,-3.4761541201078217e-07,-1.2848767383388776e-08,-6.705974442411374e-08,-1.7475212943374136e-10,0.9999999999999978,odom,base_link,True
13100000000,13.100000000,-22.663,4.948037258145632e-06,3.0553237593267113e-06,-4.2393733679091383e-07,2.720170044767648e-08,-5.6813725279880435e-08,-4.4883272209972215e-08,0.9999999999999971,odom,base_link,True
13200000000,13.200000000,-22.563,4.168691702943761e-07,8.713259376236238e-07,-3.0654322813461476e-07,-1.4704174766677595e-08,-5.215563447791272e-08,3.706804818648372e-08,0.999999999999998,odom,base_link,True
13300000000,13.300000000,-22.463,2.7998394216410816e-06,2.7441697056929115e-06,-1.7797266593788663e-07,-1.1906598373911916e-08,-6.239868355351046e-08,-3.744285237416979e-08,0.9999999999999973,odom,base_link,True
13400000000,13.400000000,-22.363,3.990705408796202e-06,2.962970484077232e-06,-5.970185839032638e-07,-2.959808398372833e-08,-7.450432804034765e-08,-2.2546899458575277e-08,0.9999999999999967,odom,base_link,True
13500000000,13.500000000,-22.263,6.850479167042067e-06,4.079541213286575e-06,-7.59014426421345e-07,-4.5426801875691883e-08,6.522306250644739e-09,-6.725562684550801e-08,0.9999999999999967,odom,base_link,True
13600000000,13.600000000,-22.163,4.1192834032699466e-07,9.082991709874477e-07,-1.1262136467848904e-07,-7.238826427169439e-09,-2.7935021407188274e-08,-2.0569369818534956e-10,0.9999999999999996,odom,base_link,True
13700000000,13.700000000,-22.063,1.6027747733460274e-06,1.2947105005878257e-06,-3.1187056492854026e-07,1.1468126448477247e-09,-6.984291900380394e-08,2.2140733690889587e-08,0.9999999999999973,odom,base_link,True
13800000000,13.800000000,-21.963,3.0320356927404646e-06,1.144677526099258e-06,5.512379175343085e-08,-1.2819281636211594e-08,-2.606915217029381e-08,-7.666876022938137e-09,0.9999999999999996,odom,base_link,True
13900000000,13.900000000,-21.863,2.162733653676696e-05,-4.880214419245021e-07,-5.501766509041772e-07,9.801158284972107e-08,-7.35647773808517e-08,-4.492551397561291e-08,0.9999999999999916,odom,base_link,True
14000000000,14.000000000,-21.763,1.121985405916348e-06,5.503090960701229e-07,-9.004125445244426e-08,-3.499039280541182e-09,-2.420286371318525e-08,1.4673394055364494e-08,0.9999999999999998,odom,base_link,True
14100000000,14.100000000,-21.663,1.1206338967895135e-06,6.722168564010644e-07,-2.6320441293137264e-07,3.02372615834656e-09,-4.375880280349516e-08,-7.684088920711922e-09,0.9999999999999991,odom,base_link,True
14200000000,14.200000000,-21.563,3.2650445973558817e-06,3.1447766559722368e-06,-5.406742502600537e-07,-1.6293939530953511e-09,-9.497965436366891e-08,-3.7492167592745126e-08,0.9999999999999949,odom,base_link,True
14300000000,14.300000000,-21.463,1.1608288332354277e-05,4.738130428449949e-06,-5.8182877182844095e-08,-1.2362890799977213e-07,3.447585328331085e-08,-3.7497919436190965e-08,0.9999999999999911,odom,base_link,True
14400000000,14.400000000,-21.363,1.1164574971189722e-06,6.019827196723782e-07,-1.0468249911355088e-07,5.8285323234485804e-09,-6.14486381778077e-08,5.190324259274332e-08,0.9999999999999969,odom,base_link,True
14500000000,14.500000000,-21.263,8.766264727455564e-07,8.616764262114884e-07,-1.6608687758434826e-07,1.4214048604799217e-08,-4.5614456212206185e-08,-4.4960074774280563e-08,0.999999999999998,odom,base_link,True
14600000000,14.600000000,-21.163,-3.1687920909462264e-07,8.121704695440712e-07,-1.88750419738426e-08,-7.202754837010158e-09,2.2042812020117698e-11,-3.0064697398302074e-08,0.9999999999999996,odom,base_link,True
14700000000,14.700000000,-21.063,2.0658935682149604e-06,6.620808790103183e-07,-8.400456152912739e-08,-1.74437051470022e-08,-2.8847255251207538e-08,3.6984758366997954e-08,0.9999999999999989,odom,base_link,True
14800000000,14.800000000,-20.963,1.8260591332364129e-06,1.428410314474604e-06,-8.580381916090118e-08,-1.4646143853269671e-08,-2.4188942404634862e-08,1.4627211442075343e-08,0.9999999999999996,odom,base_link,True
14900000000,14.900000000,-20.863,2.042121923295781e-05,-9.531361229164759e-07,-6.761904387531104e-07,1.2598690091180996e-07,-1.2197571663818767e-07,3.6972615191643265e-08,0.999999999999984,odom,base_link,True
15000000000,15.000000000,-20.763,3.0151459213811904e-06,1.9738395167223644e-06,-1.2663218740271986e-07,5.849706496974247e-09,-3.349797239593498e-08,-2.8657604067561227e-10,0.9999999999999996,odom,base_link,True
15100000000,15.100000000,-20.663,1.526050255051814e-07,5.236006472841837e-07,-4.1153805341309635e-07,1.1964620405535673e-09,-5.491627774745201e-08,3.6959992399943e-08,0.999999999999998,odom,base_link,True
15200000000,15.200000000,-20.563,4.91945729663712e-06,3.4468491776351584e-06,-4.058699119013909e-07,-3.1396432120800356e-08,-5.770810673766373e-08,-4.5002792603554414e-08,0.9999999999999969,odom,base_link,True
15300000000,15.300000000,-20.463,3.487406956992345e-06,2.685762865439756e-06,-3.1451875770471815e-07,-2.4873772375144604e-08,-5.3049355130951775e-08,-2.2657447473761703e-08,0.999999999999998,odom,base_link,True
15400000000,15.400000000,-20.363,7.062129043333698e-06,5.407800017565023e-06,-7.558815013908315e-07,-4.256547470049515e-08,-1.1358308427133931e-07,-5.991695672946608e-08,0.9999999999999909,odom,base_link,True
15500000000,15.500000000,-20.263,2.0537695490929764e-06,2.344444510526955e-06,-3.963025960729283e-07,-3.4180096974978336e-08,-2.5105197920538535e-08,1.4582096419246669e-08,0.9999999999999991,odom,base_link,True
15600000000,15.600000000,-20.163,3.832712991425069e-07,1.2927453099109698e-06,-1.7083324621580687e-07,2.144933120007407e-09,-3.9072794777439386e-08,-7.776398192049778e-09,0.9999999999999993,odom,base_link,True
15700000000,15.700000000,-20.063,1.335376964561874e-06,4.943655653733003e-07,-4.968853772879811e-09,-4.3708556773935925e-09,-8.336925816365692e-09,1.4568581008234105e-08,1.0,odom,base_link,True
15800000000,15.800000000,-19.963,4.433241883816663e-06,4.672961040341761e-06,-1.4335241758089978e-06,4.014357735115882e-09,-1.6200270636090644e-07,-3.0141563911456204e-08,0.9999999999999865,odom,base_link,True
15900000000,15.900000000,-19.863,3.0011478884262033e-06,1.1029449069610564e-06,-3.475054199952865e-07,-1.3677442289861116e-08,-8.332094125762522e-09,-2.2697637547253173e-08,0.9999999999999998,odom,base_link,True
16000000000,16.000000000,-19.763,-3.3829428502940573e-07,1.0086246220453177e-06,-2.9339156526475563e-07,-3.4295792872285293e-09,-4.837654898892644e-08,-3.0154872376897355e-08,0.9999999999999984,odom,base_link,True
16100000000,16.100000000,-19.663,6.335836587822996e-06,5.254259122011717e-06,-5.633792170556262e-07,-5.092351074154054e-08,2.520030051300631e-08,-4.506308215468369e-08,0.9999999999999976,odom,base_link,True
16200000000,16.200000000,-19.563,-1.030548446578905e-07,4.4371336116455495e-07,-1.5908901218608662e-07,4.028015254675663e-09,-3.533329362426227e-08,7.083921005346378e-09,0.9999999999999993,odom,base_link,True
16300000000,16.300000000,-19.463,-1.0464327004910956e-07,3.158570507366676e-07,-1.4223067523744248e-07,-6.250915340899609e-10,-1.9498443748489077e-08,1.4527458347401986e-08,0.9999999999999998,odom,base_link,True
16400000000,16.400000000,-19.363,-1.0623178781088427e-07,9.814873465074925e-07,-2.1105390146658465e-07,-1.5529177943562883e-09,-2.7877977260004597e-08,-3.7633633098721435e-08,0.9999999999999989,odom,base_link,True
16500000000,16.500000000,-19.263,1.3226900819063303e-06,1.106949639506638e-06,-2.2772297825213172e-07,-6.181022360607353e-10,-4.1845446219213005e-08,-1.5288939891888718e-08,0.9999999999999991,odom,base_link,True
16600000000,16.600000000,-19.163,1.797935510694515e-06,2.5735116651048884e-06,-1.4008369930706976e-07,-1.2721807607363161e-08,-5.022497973072848e-08,-4.509835704880051e-08,0.9999999999999978,odom,base_link,True
16700000000,16.700000000,-19.063,1.3195037809055066e-06,1.3764857840214972e-06,-5.14380076310772e-07,-1.1786999820628748e-08,-1.0144533746370092e-07,7.048616801341686e-09,0.9999999999999949,odom,base_link,True
16800000000,16.800000000,-18.963,1.556327219986997e-06,7.568788760181633e-07,5.754719722972368e-08,-3.4016016670079807e-09,-1.4829986128006567e-08,-7.859624950867783e-09,1.0,odom,base_link,True
16900000000,16.900000000,-18.863,1.0376194040873088e-05,6.906097496539587e-06,-1.8962625745189143e-06,-6.952170394924833e-08,-1.0330295197036214e-07,-7.492261033803438e-08,0.9999999999999896,odom,base_link,True
17000000000,17.000000000,-18.763,4.414082013681764e-06,2.924507498391904e-07,-2.1790413029521005e-07,-2.0157832736344962e-08,-2.2275216338130112e-08,-7.875187613137765e-09,0.9999999999999996,odom,base_link,True
17100000000,17.100000000,-18.663,1.7898337318911217e-06,4.774569788423833e-07,2.0875700101896655e-07,-4.321576874133365e-09,-8.302670551074686e-09,5.172167760747464e-08,0.9999999999999987,odom,base_link,True
17200000000,17.200000000,-18.563,1.0729338555393042e-06,9.232322781826952e-07,-3.1825629775994457e-07,-3.3864946402672996e-09,-3.1583020643211044e-08,-4.40152692071649e-10,0.9999999999999996,odom,base_link,True
17300000000,17.300000000,-18.463,1.0608008778945077e-05,5.455626705952454e-06,-2.6412209308546153e-07,-8.440757426342258e-08,-4.571976575107297e-09,-8.240446902618657e-08,0.9999999999999931,odom,base_link,True
17400000000,17.400000000,-18.363,1.0695930541260168e-06,1.0398625818197615e-06,-4.856560735788662e-07,2.209400662422917e-09,-6.883048797590146e-08,-1.5357203508870007e-08,0.9999999999999976,odom,base_link,True
17500000000,17.500000000,-18.263,8.295028237625957e-07,2.637066245370079e-07,-4.409017151374428e-08,-2.4432096346060887e-09,-3.623148003839556e-08,2.9338329099459737e-08,0.9999999999999989,odom,base_link,True
17600000000,17.600000000,-18.163,1.066249524228624e-06,8.696327427060169e-07,6.592478030142956e-08,-7.095827481151671e-09,-2.225891648777178e-08,-7.922503542090452e-09,0.9999999999999998,odom,base_link,True
17700000000,17.700000000,-18.063,5.356100700737443e-06,4.4334246922517195e-06,-7.777330210956279e-07,-3.41001467063504e-08,-9.210528872927106e-08,-6.753519699031992e-08,0.9999999999999929,odom,base_link,True
17800000000,17.800000000,-17.963,1.062879164237529e-06,8.558308763895184e-07,-2.7283419967716327e-07,-1.4998224884266148e-09,-4.646766171845224e-08,-7.938643520333236e-09,0.9999999999999989,odom,base_link,True
