timestamp_ns,relative_to_start_s,est_raw_x_m,est_raw_y_m,est_raw_z_m,est_raw_qx,est_raw_qy,est_raw_qz,est_raw_qw,est_aligned_x_m,est_aligned_y_m,est_aligned_z_m,est_aligned_qx,est_aligned_qy,est_aligned_qz,est_aligned_qw,gt_x_m,gt_y_m,gt_z_m,gt_qx,gt_qy,gt_qz,gt_qw
39900000000,4.137,0.13362590968608856,-0.07977455109357834,0.0074929785914719105,0.0003087353479213808,0.0011351960564725103,0.014994221657839748,0.999886888267505,0.15721858938949634,0.17641700450185474,1.165486070224233,-0.6344963979314929,0.055408198493416605,-0.06720797923357157,0.76800217452753,0.1398862242054678,3.212879498231925e-11,1.5,0.0,0.0,0.018084082061884877,0.9998364696168964
40100000000,4.337,0.1957462728023529,-0.1141900047659874,0.009795251302421093,0.0002564690483446995,0.0015035998107855689,0.023011061547755233,0.9997340468633056,0.21657338871965337,0.16146708980865973,1.2015716805412668,-0.6340495506005445,0.06078312684369681,-0.06128074385470305,0.7684603108209069,0.2017551432798863,2.6000591314734726e-11,1.5,0.0,0.0,0.026081136040195293,0.9996598293133784
40300000000,4.537,0.2622077465057373,-0.185529887676239,0.013218183070421219,0.0001653165744118107,0.002014746298612959,0.03264064181439479,0.9994651079301002,0.27808566645790167,0.14018963508952614,1.2742472090944896,-0.633474968253573,0.06729031781333572,-0.05419681854174287,0.7689240421424397,0.26839860618855726,1.935628188347407e-11,1.5,0.0,0.0,0.03469353564169664,0.9993979980891888
40500000000,4.737,0.32691454887390137,-0.21964770555496216,0.014371991157531738,0.00042556308275444886,0.002658616689257906,0.040587848025872286,0.999172346117521,0.3398103534531258,0.12372459757811033,1.3099023994278691,-0.6326812205917504,0.0728015390699435,-0.048501218371445866,0.7694556782791754,0.3351504217152293,1.3221493710406372e-11,1.5,0.0,0.0,0.043317380820890705,0.999061361738516
40700000000,4.937,0.389718234539032,-0.2717421054840088,0.009945154190063477,0.0019933926648535278,0.0034634719459756005,0.048066093198400064,0.9988361634584553,0.39760360797349614,0.0989612055931083,1.3620985723907346,-0.6308658217874888,0.07803422337926347,-0.043323026380562873,0.7707412602600309,0.39733321235556535,8.119957041579178e-12,1.5,0.0,0.0,0.05134801985820769,0.9986808203107943
40900000000,5.137,0.4414614737033844,-0.30059292912483215,0.008900228887796402,0.003031685374835933,0.004302425070664788,0.05565654850549183,0.9984361004244364,0.4465334957180807,0.08360869547476046,1.3917800684990673,-0.6294081455018176,0.08340278588422731,-0.03805163596348544,0.7716485175798726,0.4507701594371465,4.225528326926695e-12,1.5,0.0,0.0,0.058246447814614605,0.998302234454566
41100000000,5.337,0.48361071944236755,-0.28939154744148254,0.012794061563909054,0.002754405532323765,0.004066205575273055,0.059439614514879446,0.9982198212060838,0.4893523072146972,0.08193883503572696,1.382782693936329,-0.62933133816751,0.0856379389461934,-0.03497139034114644,0.7716120865246645,0.4922966931987815,1.4913662887119216e-12,1.5,0.0,0.0,0.063605246974909,0.9979751362420112
41300000000,5.537,0.5106170177459717,-0.25262826681137085,0.012441453523933887,0.0026112920886247905,0.004399753247688081,0.06389619427646741,0.9979434351114153,0.518152977283448,0.08343734894660328,1.3474375508070202,-0.6290386906678541,0.088724870196762,-0.03173819316096596,0.7716416980349861,0.5202721889612189,-2.4967313756399813e-13,1.5,0.0,0.0,0.0672140936961401,0.9977385757845622
41500000000,5.737,0.5255594253540039,-0.19001294672489166,0.01919618621468544,0.002251585089683735,0.0041203404867089085,0.06703801744102891,0.9977393734720675,0.5378922833265747,0.09859848089995019,1.2876874031652836,-0.6290650993417751,0.09052632758970329,-0.029119424390784632,0.7715141890635542,0.5350917035438809,-1.2131775137078599e-12,1.5,0.0,0.0,0.06912511681001161,0.9976079982768794
41700000000,5.937,0.5319766402244568,-0.0854814201593399,0.018340736627578735,0.0010519292837354302,0.00417059396610931,0.06686405783692556,0.9977528237796837,0.5505775916460227,0.11544566869476314,1.1851008167952268,-0.629997429451037,0.09054845060531033,-0.029231771594584913,0.7707462101804364,0.5396977665511707,-1.616291146439559e-12,1.5,0.0,0.0,0.06971849768248414,0.9975667050783609
41900000000,6.137,0.5311048626899719,0.04471661150455475,0.01681489497423172,0.0001345516921571224,0.004315369455126346,0.06727467880432253,0.9977251510682105,0.5575793076087021,0.13755159232697392,1.0569722885436383,-0.6306534808036804,0.09099072817152555,-0.028965458787457612,0.7701674342207995,0.5399540459290526,7.606395443578261e-05,1.500018255349461,5.810274941217891e-06,1.4415092874636665e-05,0.06977132960337,0.9975630112047177
42100000000,6.337,0.5337815284729004,0.13479618728160858,0.014299273490905762,0.0020638206741084007,0.004316683355722507,0.06735665328089241,0.9977174891460153,0.5654046376864366,0.1508532309390665,0.968148567147028,-0.6291655023635723,0.09089304931853416,-0.028989729069244144,0.7713940755733506,0.5410623065161941,0.002043423994840642,1.5004904217591146,0.00015572835966654473,0.0003863568441289354,0.07044672961874786,0.9975154559018572
42300000000,6.537,0.539323091506958,0.16848543286323547,0.02083897963166237,0.0019383110131589564,0.005154683992859888,0.06952258788710014,0.9975651767963989,0.5740562704601486,0.16226361491687508,0.9364721668945553,-0.6290020415482215,0.09291513480551779,-0.027844022869409412,0.7713286717364328,0.5447720852221188,0.008643641132867301,1.5020744738721734,0.0006585339509946774,0.001633800486164469,0.07271349585441594,0.997351314507399
42500000000,6.737,0.5440786480903625,0.15759125351905823,0.03184657543897629,0.0018391266738343275,0.007086608876423106,0.07407997752414087,0.9972254281343477,0.5799069517112876,0.17011386977135579,0.9493798644071069,-0.6285062596759288,0.09728545349354392,-0.025546443496400974,0.7712734931990174,0.5518763851646473,0.021301199802757985,1.505112287952874,0.001622636983794735,0.004025701507901365,0.0770588866627667,0.9970170955218788
42700000000,6.937,0.5555273294448853,0.10684584826231003,0.04033338651061058,0.0015733707805277858,0.007678748922504281,0.08154297202460281,0.9966390043705731,0.5894340892925183,0.16717036426271026,1.001136640257458,-0.6279550362357867,0.10247705061481316,-0.020142657412841682,0.7712102177200129,0.5625022231447319,0.04024823516644873,1.5096595764400926,0.0030655905726463023,0.00760559187095163,0.08355932246979188,0.9964690646252511
42900000000,7.137,0.5698772668838501,0.06231582909822464,0.11064133048057556,0.0028733279790899807,0.017658420797277936,0.08874550265291842,0.9958936489003993,0.6126004482858485,0.2246535946436622,1.0585042995482319,-0.6253819558107215,0.11457197588537917,-0.0209631329343118,0.7715770983807485,0.5762435632236776,0.0647625962324403,1.515543023095875,0.004932176839447563,0.01223645220627922,0.09196224494527122,0.9956750917712333
43100000000,7.337,0.5857828855514526,-0.00629628449678421,0.14075800776481628,0.003420341411127332,0.02214863338547485,0.09828366679816977,0.9949060559391995,0.6290363927348042,0.23863715374670869,1.1320022239590555,-0.6235551251239355,0.12398998301200335,-0.016450975082010627,0.7717090484523343,0.5922940188255347,0.09340549420564276,1.5224173186094008,0.007112464441794059,0.017645521717392233,0.10176873119982899,0.9946261477373608
43300000000,7.537,0.6017264723777771,-0.06213407218456268,0.16758376359939575,0.0024717685197318045,0.026559108523514632,0.10939011335913862,0.9936409347516315,0.6457524921665712,0.25172818443076095,1.1923418842685645,-0.6226342706937609,0.13444772556906237,-0.010596621417345884,0.770803532465629,0.6095794273988039,0.12425884012260635,1.529822121629444,0.009459953238507126,0.023469327604859806,0.1123167424729368,0.9933502148319941
43500000000,7.737,0.6191481351852417,-0.11353358626365662,0.20883695781230927,0.004120041372602302,0.03278317300076088,0.11977150685323845,0.9922515179999449,0.6666258821079682,0.27931722313503227,1.251081963865386,-0.6195344556983738,0.1456271649265823,-0.006558142804106614,0.7713149666646736,0.6268903724388234,0.15516236876483935,1.5372389685035588,0.011809836158738865,0.029299001621559812,0.12286451046598688,0.9919205655403244
43700000000,7.937,0.6359503269195557,-0.15445084869861603,0.24350833892822266,0.0054507930887295036,0.03820182940106878,0.12944461367263282,0.9908355065681984,0.6864362833871314,0.30253310821824997,1.2982753040914632,-0.6167559088292349,0.1557624350099507,-0.00253449409887435,0.7715852442236425,0.6430147019349027,0.1839506300743559,1.5441481512178337,0.013997291404243776,0.03472566337326999,0.13267321968541745,0.9904524324342567
43900000000,8.137,0.6493474245071411,-0.20959579944610596,0.27213987708091736,0.006353803363990076,0.04294615167217869,0.13791838720238345,0.9894916754126107,0.700994092053278,0.3179464810048094,1.3581978452582564,-0.6144578168361693,0.16465498942339712,0.0010117577874292258,0.7715758563699937,0.6568700716787249,0.20868991046581167,1.5500855785117782,0.015875649123060914,0.03938548309675534,0.14108812144113586,0.9890858857927192
44100000000,8.337,0.661518931388855,-0.24353580176830292,0.30570095777511597,0.008409606070366279,0.04738019449533389,0.14415869558947764,0.9883838658038009,0.7164971018938637,0.3421623465947162,1.398193645217491,-0.6115505847241988,0.17181084519622047,0.002972326304553881,0.7723199344007574,0.6676365266557568,0.22791512813135412,1.554699630751508,0.01733431189562233,0.043004127756906596,0.14761769179787235,0.9879570758364157
44300000000,8.537,0.668663740158081,-0.25292178988456726,0.32173484563827515,0.008763166911959072,0.049796649066554385,0.14742969746263057,0.987779319966506,0.7256376629840984,0.35472519577346173,1.4106377437683548,-0.610559504715687,0.17568787084121087,0.00397584246409368,0.7722273343500071,0.6748891234573104,0.24086673065390463,1.557808015356921,0.018316437778022086,0.04544061717177685,0.15201129835090824,0.9871637268416233
44500000000,8.737,0.671522855758667,-0.22347864508628845,0.32226935029029846,0.007945438423041603,0.05013300186317576,0.15086528083667322,0.9872503325755452,0.7303756653483775,0.36003491977226004,1.3819198542653701,-0.6106693533169398,0.17816926861150043,0.006474462893665684,0.7715547511176067,0.6787305904256798,0.24772761081100397,1.5594546265946272,0.018836541063440227,0.046730979894168675,0.15433664503891245,0.9867327906971719
44700000000,8.937,0.6712745428085327,-0.1733153909444809,0.3060108423233032,0.006764211643085073,0.04798615217346131,0.15157152119997966,0.9872576404371642,0.7305238530954874,0.35337278451115783,1.3296097519821208,-0.6117153339468427,0.17706442272658934,0.008433089943356698,0.7709613631128408,0.6799240190894561,0.24986004743270315,1.5599664113838378,0.018998225728108487,0.047132245375943564,0.15505847993980962,0.9865974288755072
44900000000,9.137,0.6741799712181091,-0.10669711977243423,0.34129464626312256,0.008471449402681356,0.052819360360175954,0.1512214303560969,0.9870513809914943,0.7434691719759492,0.3989889656923164,1.270932966775448,-0.6099140556699408,0.18040547976793517,0.00503200752202635,0.7716433026121873,0.679923591637713,0.2499888566150843,1.5600265528738195,0.018988510672367176,0.04715498855758175,0.15505775200048558,0.9865966435484846
45100000000,9.337,0.6718236207962036,-0.04412592947483063,0.3306773602962494,0.008029496162175494,0.05139338066071073,0.1506688218686414,0.9872148467949419,0.7432657538706349,0.40039106407479463,1.2074394573034368,-0.6104929117001938,0.17900267895885383,0.0055217470832278435,0.7715088826439536,0.6785076907154345,0.2507782269116822,1.560971529356671,0.01854408009560046,0.047255536017611316,0.15420321384063246,0.9867342095267176
45300000000,9.537,0.6668891906738281,-0.01712167076766491,0.32840782403945923,0.007618160283334472,0.05105106611351078,0.14792443625772445,0.9876508054167759,0.7397129703146219,0.40392674147815816,1.1803542935032953,-0.6112356875961387,0.177047664587801,0.003619516339149536,0.7713831458972589,0.6737584226025986,0.25342443562273853,1.5641411281562876,0.01705313799365919,0.047591011105290716,0.1513373731808306,0.9871885765269325
45500000000,9.737,0.6574982404708862,0.0029053576290607452,0.32758429646492004,0.0073282881417446955,0.050724888607961656,0.14289234532793318,0.9884103699958355,0.7315842134957842,0.4083942040291842,1.1602566543205755,-0.6121927752434834,0.17365613217762424,-7.782959878736139e-05,0.7714036217437295,0.6646488260508185,0.25849494937099027,1.570218555684416,0.014193397166303695,0.04823167778519115,0.14583644378764143,0.9880303560105221
45700000000,9.937,0.6442359089851379,0.002645839937031269,0.332227885723114,0.006877806674219762,0.051292233030935414,0.1346571190884556,0.9895399248564204,0.7193017895804483,0.4151860936870623,1.1609860408493489,-0.613582752576304,0.16894310405711613,-0.006820770909205153,0.771315700875223,0.6510108873584297,0.2660811283690674,1.5793148882309709,0.00991171116160976,0.04918622327554286,0.1375905351366512,0.9892175281820208
45900000000,10.137,0.6279100775718689,0.0011734492145478725,0.34218481183052063,0.007542045751491222,0.05258543944617436,0.12436194748695031,0.9908138044665044,0.7048235842087727,0.42744292297160463,1.1638131928416644,-0.6142458910498286,0.1633969870164263,-0.015666019207331735,0.7718536038683446,0.6333640452211305,0.2758932747676676,1.5910832996598532,0.00437072451129104,0.050414159967886354,0.12690278086663337,0.9906235377025391
46000000000,10.237,0.6176367402076721,-0.019953662529587746,0.34933775663375854,0.0074169353012636515,0.0534653889673074,0.11847137501910075,0.9914892710233404,0.6946029268558951,0.4323794638510973,1.1855900075312864,-0.6149678049474614,0.16036802262784952,-0.020789066254955035,0.7717930492825015,0.6233454483513239,0.28146271109517845,1.597764008891401,0.0012247770269568881,0.05110778624478822,0.12082656168765697,0.9913563618079677
46200000000,10.437,0.5971055626869202,-0.04640434682369232,0.3589944839477539,0.0065219288862921,0.054591852575717366,0.10516044798135417,0.99293427489251,0.6743800487813396,0.44059477234444544,1.212755504787414,-0.6170841176269795,0.1529066259672468,-0.03178386281488112,0.7712435034231468,0.6017417408297281,0.2934705249551166,1.6121691576847654,-0.005558776812174449,0.05259485874131367,0.10770473686093229,0.9927751862793767
46400000000,10.637,0.5744706392288208,-0.08639729022979736,0.37027236819267273,0.006178779305957439,0.05583394175491512,0.09219443192809446,0.9941552093892849,0.6515160365922561,0.4483139698542491,1.253457063623677,-0.6186103189051967,0.1456999782837669,-0.04259505980917444,0.7708945781051865,0.5793123706679474,0.30593533107624726,1.6271239640016253,-0.012600039284554176,0.05412613114653755,0.0940561073031637,0.9940146123755481
46600000000,10.837,0.5512590408325195,-0.12692277133464813,0.36434829235076904,0.005415278584790273,0.054772387751140295,0.07915233575370756,0.9953419352376451,0.6251583412646191,0.4393938010576584,1.2914292913582626,-0.6206201540701469,0.13670983914139717,-0.051978870366461996,0.7703500770943733,0.5576360105527178,0.3179803332210183,1.6415760869344562,-0.019401938037132374,0.05559351660483692,0.08084429102986485,0.9949859930269318
46800000000,11.037,0.5315828323364258,-0.19757235050201416,0.3790488541126251,0.004922948499337479,0.056787767324765634,0.06768378562574626,0.9960772154927094,0.6038697108001752,0.4443853107407799,1.3629590178882407,-0.6218243348992467,0.13103763399218435,-0.06208873854451607,0.7696158935149342,0.5382098064619685,0.32877410027277615,1.6545275724423916,-0.02549405760338828,0.056897929595942774,0.0689886180707099,0.9956672381932148
47000000000,11.237,0.5155324935913086,-0.27785778045654297,0.38081324100494385,0.0037676307838290213,0.05731735583688182,0.058354816325355385,0.9966419824038014,0.5833717780044136,0.4344840256767884,1.4416246139458846,-0.6234480042645617,0.1256300323374546,-0.06957055262699803,0.7685633475261484,0.5222787762350066,0.33762527536521664,1.665148554962723,-0.0304867032224259,0.05795999826829908,0.059256897926339085,0.9960922746289693
47300000000,11.537,0.5005000829696655,-0.45354312658309937,0.4049661159515381,0.005149108017335041,0.059510151068996806,0.049094089624029114,0.9970064187207418,0.5616939223107431,0.4289004424675437,1.6181849995139992,-0.6228664319059696,0.12133427019730016,-0.0781557506870133,0.7688999164487952,0.5065769173759719,0.34634848419454745,1.675616457105731,-0.03540398370078013,0.05899996710091978,0.04965880977744429,0.9963932779940323
47500000000,11.737,0.49450165033340454,-0.5903642177581787,0.40694504976272583,0.005130609365724284,0.05918441473854344,0.045981222833628294,0.9971743122675778,0.5475967689665286,0.4072560551447568,1.7526941037726742,-0.6231529189601398,0.11911506667011593,-0.08034784893187377,0.7687888290393221,0.5016369512230758,0.3490925556417016,1.6789096110769193,-0.0369502729492571,0.05932580274950555,0.04663858298959806,0.9964637319209488
47700000000,11.937,0.49137428402900696,-0.7069522142410278,0.4056093394756317,0.0076949083257961985,0.05892281561902128,0.04534649599189168,0.9972023794028181,0.5370278791944532,0.3855373554840667,1.8668033589621296,-0.6212535036621797,0.11831237016521212,-0.08078595423431703,0.7704024252634507,0.5001014206959432,0.34994518722705825,1.679933098244423,-0.037431001139768265,0.05942706999028661,0.04570060795922068,0.9964832150810178
48000000000,12.237,0.49103865027427673,-0.8755050897598267,0.40995800495147705,0.00619086427943091,0.06022215153482221,0.044438896304585,0.9971760878396658,0.5269222236121535,0.35947475988669697,2.033079371131876,-0.6223296115562649,0.11884792497692023,-0.08223790810599353,0.7692970504163259,0.4995331172376182,0.34941064384329956,1.6797803100059019,-0.03728532853625118,0.059167668150949315,0.04528977163171136,0.9965228687326099
48200000000,12.437,0.4873741865158081,-0.9648125767707825,0.4005201756954193,0.0056639212143180405,0.05884153376323558,0.04218074534360716,0.9973597037293646,0.5161628164344294,0.33491994507489115,2.118867624282628,-0.6230597177637615,0.11640345178474482,-0.08308250937045861,0.7689890253764654,0.4963127801119086,0.34571177300936945,1.6784950561735266,-0.036203085720873024,0.057462097283473616,0.04289921746618047,0.9967683287007373
48400000000,12.637,0.48085322976112366,-0.9889505505561829,0.38638660311698914,0.005346704119009075,0.05630932959795663,0.035437935153694186,0.9977699258382842,0.505865861002486,0.3180532143031224,2.1397100960937196,-0.6240648102627832,0.1102195133196765,-0.0866610367879894,0.7686902081970869,0.48868297206380457,0.33694587155581024,1.675448414674005,-0.03363660670807559,0.05341836487160715,0.03723115184407151,0.9973108333493494
48600000000,12.837,0.46875810623168945,-0.9855024218559265,0.3593748211860657,0.005104776793528226,0.052174743845381254,0.02589917235220163,0.9982890213911142,0.4896387778969613,0.2946744800030723,2.130882042841523,-0.6253322420091695,0.10102892139024754,-0.09137688642587125,0.7683768663706776,0.47600644863403874,0.32237743720843887,1.6703838180563733,-0.029367106466167452,0.046692486701329035,0.02780779098350668,0.998090232145405
48800000000,13.037,0.44889527559280396,-0.9560518264770508,0.27566975355148315,0.003647699330077229,0.04030750555099168,0.012377412900002507,0.9991039980581388,0.45785571109640605,0.22248891144332067,2.0856328625912006,-0.6285018366243796,0.08348574081616507,-0.09420050927252971,0.7675557546478,0.45850397816884875,0.3022586849921105,1.6633885322094024,-0.023463774811559406,0.03739366922293324,0.014788950479566259,0.998915637938135
49000000000,13.237,0.42644035816192627,-0.9127992391586304,0.18832340836524963,0.0027716187278296806,0.02790807782191361,-0.003626965455943452,0.9996000712502451,0.42377053309251916,0.14972179181278292,2.0260716286795684,-0.631176561761608,0.0638969479137397,-0.09859079692178542,0.7666897564806975,0.4370642044552503,0.2776106608475572,1.6548174577957644,-0.016222317952688373,0.02598770986650727,-0.0011650375644763778,0.9995299485376161
49200000000,13.437,0.40276142954826355,-0.8317698240280151,0.09889720380306244,0.0034571185878214616,0.015421659903772913,-0.022111789300101575,0.9996305765185607,0.39048623177144415,0.08195621933451613,1.9289969856909934,-0.6324765015955115,0.042522221641938286,-0.10486176354362106,0.7662697606865734,0.4130537961568043,0.25000468942459125,1.645217049407944,-0.008103517807503255,0.013200314163721787,-0.019031657593789657,0.9996988950250747
49400000000,13.637,0.37731245160102844,-0.7770631313323975,0.006729945540428162,0.0036352820879588486,0.0024381084530570767,-0.04047891531416274,0.9991708051010603,0.35335873030048026,0.00711466746517983,1.8571947089289313,-0.6338873144774883,0.020858591835324475,-0.1106654398550667,0.765182953360077,0.38812778668120845,0.221344070473417,1.6352493296276385,0.0003301984697181973,-8.277065538062916e-05,-0.03756882952409663,0.9992939843540432
49600000000,13.837,0.3536374866962433,-0.7086590528488159,-0.08725190162658691,0.00405014562901223,-0.010929193748612929,-0.058353598988011,0.998227933154315,0.3185251146312744,-0.06733172687638939,1.7716577981692794,-0.6348173343265177,-0.0008265222541209293,-0.11582061265844652,0.7639318389640268,0.36404002643029776,0.1936459449041172,1.6256159734796647,0.008480700829104787,-0.012919593450839966,-0.05546179860289723,0.9983411995476515
49800000000,14.037,0.33290475606918335,-0.64581298828125,-0.18289130926132202,0.0015775930583290109,-0.024610741548840357,-0.07460281778586136,0.9969083419146256,0.2859607715880128,-0.14490247209870272,1.6913539172454808,-0.6376732186678977,-0.02151130676412013,-0.11937027880958875,0.7606976182504743,0.34245368928445497,0.16882326493105435,1.6169824407725515,0.01578137270056712,-0.0244178448093321,-0.07147091024230223,0.9970188694902871
50000000000,14.237,0.3137490153312683,-0.6074105501174927,-0.22210372984409332,0.0010938199232722221,-0.03078113686957212,-0.08766512576409934,0.9956737170859522,0.2629144791588458,-0.17254884600833947,1.6457047113047696,-0.6383289213118359,-0.03456248485567143,-0.1253463515421995,0.7587027843711457,0.3247517935694276,0.14846681827353692,1.6099021376839622,0.021763527330327628,-0.033839443271053746,-0.08457568988836472,0.9956044363285824
50300000000,14.537,0.29840558767318726,-0.6026390790939331,-0.34280967712402344,0.005162233630440431,-0.04548530528884408,-0.0992601018998551,0.994007983125667,0.22781602273717003,-0.28577841404288434,1.6178609203218808,-0.6358194905199709,-0.05359894184006965,-0.12494491115350827,0.7597693716420736,0.3073052273024551,0.1284033406910493,1.6029235527143306,0.0276534715242363,-0.04311583894092366,-0.09746616115228879,0.9939198445424634
50500000000,14.737,0.292042076587677,-0.630796492099762,-0.35347262024879456,0.0047934798573654736,-0.04710247140145048,-0.10357160062201642,0.9934944908167967,0.21800712352556276,-0.3000378947850943,1.6433066516302437,-0.636096163421745,-0.05757356921946311,-0.12716638940228853,0.7588778982246445,0.30181671485918865,0.12209123715980623,1.6007279489708588,0.029505099934349258,-0.046032144702134015,-0.10151500997328176,0.9933303546565515
50700000000,14.937,0.2864277958869934,-0.6659751534461975,-0.35572996735572815,0.004811311473829108,-0.04734940387749862,-0.10589516830556492,0.9932376848287038,0.20991135040568218,-0.30755959601098487,1.6772483140252166,-0.636043174830216,-0.0592526542449137,-0.12877187716809566,0.7585222517286074,0.30011101976552834,0.12012926459376774,1.6000454046345116,0.030080738794872865,-0.04693890562737322,-0.10277170430766921,0.9931414124311584
50900000000,15.137,0.28884559869766235,-0.7102385759353638,-0.35510486364364624,0.004928109684077568,-0.047874970903869454,-0.10857843112491548,0.9929221647190415,0.2096358855667692,-0.31534716015858827,1.7208919282122432,-0.6359149114473792,-0.06138436176656296,-0.13047595730516293,0.7581689851838341,0.30007839546185117,0.12000219237351259,1.599983332812474,0.030098457212555486,-0.04696713652117742,-0.1027967148543895,0.9931369524771346
51200000000,15.437,0.2917231023311615,-0.795046865940094,-0.3498024344444275,0.0049780253708517986,-0.04737504349142061,-0.10621194253681775,0.9932018162388494,0.208071944451716,-0.32598576278769614,1.8052318123619655,-0.6359088118172986,-0.05948826140874892,-0.12900318718005468,0.7585771598888695,0.3028162050076677,0.11780438226465578,1.5981539453114766,0.02955202878659418,-0.0461147399157398,-0.1009256671442203,0.9933851811198886
51500000000,15.737,0.30069106817245483,-0.9272611141204834,-0.34278231859207153,0.005359497632717239,-0.0456565967239848,-0.09753661886870345,0.9941696831730334,0.2098335020350835,-0.34456961202597197,1.9366161771935018,-0.6357067414498706,-0.05264299152779099,-0.12353601401039178,0.7601608432171554,0.3128017290806542,0.10979913288460967,1.591487692914022,0.027555642896935358,-0.042999573898443055,-0.09410427094780512,0.9942515322484904
51900000000,16.137,0.325918972492218,-1.1125222444534302,-0.27752774953842163,0.003994597654652586,-0.037195780491186534,-0.08104749451107543,0.9960079421052356,0.23407892157084823,-0.3192234721961666,2.131516216132052,-0.6365192678311423,-0.03548625637726251,-0.11635187745480217,0.7616076338251714,0.3388674934916923,0.08892486046003133,1.574098647841414,0.022335378506731604,-0.03485358472115352,-0.07627468089803531,0.9962271485725278
